,pred
5071,561428.270363661
5072,908047.2180698076
5073,327163.6322509993
5074,283003.6063929067
5075,699010.7961151961
5076,1119470.4299019726
5077,386088.8829643612
5078,809701.5096473913
5079,872228.2710688836
5080,492296.89309002744
5081,642641.0814041289
5082,683117.642005074
5083,755504.9327042042
5084,663322.6181981997
5085,676714.9969413094
5086,677398.5074393959
5087,373443.283924063
5088,451052.0004763295
5089,860023.5290749897
5090,413122.7671753087
5091,698494.2057069445
5092,414972.85441516904
5093,417024.9601259206
5094,293172.71206909866
5095,321834.40258115553
5096,445836.18208274385
5097,1091031.1714313235
5098,603892.2726625208
5099,178834.0586334195
5100,255729.55480012443
5101,648327.9735517101
5102,466611.9287825461
5103,862400.4806728924
5104,902052.0887793761
5105,652022.7130456244
5106,194564.51680934735
5107,1558524.933052046
5108,478426.9235128927
5109,493586.5534992488
5110,458063.16178069415
5111,395045.05912010744
5112,567033.738542778
5113,418581.963114097
5114,868159.4917010771
5115,420605.2759334857
5116,598018.6807052909
5117,978313.6685689506
5118,165450.1124720065
5119,437673.74773327576
5120,346395.5358676796
5121,1845559.6591468384
5122,613345.7422557015
5123,255447.07852489263
5124,636074.5303539321
5125,1585674.031881689
5126,1047470.869364943
5127,923401.8011703038
5128,650542.8403305158
5129,658342.4544207557
5130,1023040.8543499534
5131,1262573.623830652
5132,563572.7524823238
5133,324224.46459254995
5134,929704.0876625518
5135,1103524.954148711
5136,678375.1423771764
5137,689287.3627453597
5138,942657.6205069581
5139,528614.4166352156
5140,735820.2694447313
5141,1579988.3678889708
5142,620590.2933970224
5143,710037.3205170223
5144,510989.10219633335
5145,1144242.6435628938
5146,303411.9788865714
5147,717105.6587599332
5148,870003.8119701871
5149,880123.0201562953
5150,498364.1319485252
5151,673090.9827386463
5152,1703914.1831712117
5153,439470.80027886055
5154,245785.66554971918
5155,928615.5176445558
5156,739933.0736076415
5157,769737.2262622097
5158,217163.32839205096
5159,769950.9155574826
5160,862563.3103260011
5161,396095.8923300293
5162,190445.06377644997
5163,707175.7574032742
5164,933199.7541739761
5165,477922.37615540583
5166,415795.1720698101
5167,457925.60339673987
5168,431187.864595482
5169,664250.2556133554
5170,1181172.485877661
5171,584938.5459363407
5172,321566.42745556595
5173,567763.6574209309
5174,613343.8440855807
5175,2076435.8407954706
5176,493591.18881041545
5177,851976.3622062353
5178,961054.2310371953
5179,567755.7196557231
5180,766869.2297007098
5181,1844848.1861875504
5182,807030.6615205642
5183,766456.7980980185
5184,949774.1989895101
5185,920347.2532101043
5186,433452.9492041676
5187,1373040.7021301608
5188,611734.3513043962
5189,564693.641950002
5190,577874.9677333877
5191,484674.60223723867
5192,304350.76657259895
5193,572376.401756458
5194,238109.96119461866
5195,615753.5050065127
5196,207240.3728107756
5197,202309.56715395596
5198,176250.68213078615
5199,799779.2961975619
5200,867449.8566182635
5201,370668.4885725958
5202,1767705.9606708349
5203,454075.01028499
5204,1186685.0447544567
5205,398059.12601595337
5206,1606251.4164474201
5207,464682.0475503155
5208,379964.096590987
5209,952604.552184592
5210,418364.80490799114
5211,852858.3642943808
5212,170336.76290923607
5213,687410.6534244594
5214,594434.7381424576
5215,922030.6252047147
5216,574696.2506583534
5217,436106.6316653262
5218,2318024.926628042
5219,800650.8023522024
5220,404321.3093794474
5221,1558141.0163747552
5222,544147.3924130786
5223,523097.29684756603
5224,608899.2478789103
5225,469418.1542847543
5226,596885.9241456232
5227,709580.219783616
5228,154560.98643426746
5229,1234352.127215939
5230,480863.23740489513
5231,767277.5218997542
5232,2039733.2997843837
5233,1063707.225148711
5234,1569396.0854500872
5235,684860.3764504633
5236,484076.7881993356
5237,648866.2984512371
5238,673395.2880039333
5239,887651.0880058777
5240,1406662.1835986422
5241,3231129.781022093
5242,459529.65573559183
5243,937212.027655058
5244,410137.22992220474
5245,705350.4403831663
5246,969243.5979814823
5247,507694.40497062664
5248,793069.894099754
5249,571758.6056420481
5250,263078.9125935273
5251,160521.33374999365
5252,405430.94277054333
5253,414377.5198898096
5254,522641.3202060894
5255,423242.52700165944
5256,869047.7632672498
5257,539552.8971815595
5258,651246.0125201171
5259,268013.4849031233
5260,887377.3666271698
5261,1575498.072073773
5262,476614.8090997678
5263,299810.7324669537
5264,1088687.4909053615
5265,687165.3582254208
5266,289065.3994926911
5267,374216.56862552505
5268,843894.4629291655
5269,914647.0245702491
5270,468268.9128613612
5271,502125.53133432055
5272,450616.56757066405
5273,1048434.8314310062
5274,240232.25810425673
5275,514989.39730157726
5276,284684.0846808834
5277,199862.44231525486
5278,1271980.5680301466
5279,651270.9271272077
5280,426273.69919535983
5281,776919.0684350734
5282,980905.6294672872
5283,431560.319896566
5284,181790.10572098455
5285,1893903.2493875686
5286,276667.47151014983
5287,972063.5626157275
5288,519999.22866001975
5289,253603.85176882043
5290,700531.9731948954
5291,926654.4892668792
5292,527659.2970762512
5293,594953.2098942779
5294,748639.9433166875
5295,365938.8990139012
5296,1207222.5259250926
5297,1047745.7210528537
5298,542724.5709773795
5299,1089410.371444201
5300,495456.54666083254
5301,314628.31161317066
5302,1050139.3097437215
5303,308878.14620444673
5304,855075.9215082149
5305,165450.1124720065
5306,639225.677658573
5307,2450546.2422017213
5308,406180.79729709076
5309,701477.334783616
5310,420778.0323714239
5311,399059.39100375184
5312,1029859.1869059494
5313,460585.20167464955
5314,1509228.5805661909
5315,211511.43310234428
5316,384877.4639565291
5317,493871.4691969354
5318,211863.60329498016
5319,500775.3802123998
5320,493572.7906293132
5321,474904.20195902104
5322,629230.7583608889
5323,234380.79099992735
5324,662252.1136033395
5325,919351.8860116045
5326,320920.9747248518
5327,387903.69104011904
5328,637880.4735485294
5329,378705.4573218302
5330,829043.0971585253
5331,141763.92821289456
5332,596336.221945348
5333,920811.8820712281
5334,327329.4906797646
5335,1287583.4289920917
5336,193092.15178778107
5337,1095431.2139960683
5338,911763.1191627451
5339,1162369.732114882
5340,616058.5922998
5341,980404.6942391053
5342,704045.9619062222
5343,147074.32106119176
5344,718556.7082826165
5345,250104.61691661918
5346,542765.5946448758
5347,167250.42237187224
5348,673172.6455820608
5349,786742.7783099372
5350,666056.1856244935
5351,841000.5990332945
5352,462290.7256855975
5353,1006959.5108373798
5354,281801.55868985836
5355,577455.2359434877
5356,502803.7250706623
5357,1058077.6100513083
5358,615993.0335687096
5359,573660.4725214568
5360,237942.25846576164
5361,281218.94944814447
5362,445940.37547188485
5363,558061.9331045718
5364,521286.53373468545
5365,731240.938933616
5366,2254849.3738940577
5367,774746.1047831
5368,498332.93456721836
5369,367925.99125142186
5370,564585.2253560175
5371,2347968.3655019673
5372,799133.7042826479
5373,541113.8884833894
5374,1194307.613648191
5375,203390.36135239777
5376,877358.8936549247
5377,316378.52258018265
5378,200161.42037483313
5379,419758.49798674585
5380,390718.45415568026
5381,386181.58762254706
5382,1204459.4386398094
5383,625612.9598027356
5384,753617.9282484539
5385,1226004.9981594672
5386,456744.89288222266
5387,604575.0610372993
5388,1073541.16185667
5389,695493.920552774
5390,516705.36333577224
5391,592549.1124712477
5392,283886.8135889515
5393,331584.2602061316
5394,452437.899472014
5395,412329.8659887981
5396,1399130.5285843073
5397,1826827.3299936233
5398,668913.8556291997
5399,229687.86546085234
5400,233345.00154418018
5401,638189.990530856
5402,1189795.446451919
5403,749702.5663733792
5404,381226.4658965139
5405,865092.742255501
5406,342316.7301626712
5407,700081.2484481196
5408,907591.4722611972
5409,709700.8904357355
5410,962706.5392701842
5411,1215478.9283970895
5412,816440.8712850114
5413,906380.5362320662
5414,1008435.180086076
5415,975383.8106860761
5416,1161040.2157041095
5417,992152.4420081283
5418,165450.1124720065
5419,1186016.8447360354
5420,234244.30375387924
5421,763581.9731366171
5422,860783.4975270302
5423,923326.9000962195
5424,916425.8367305321
5425,507103.93216086266
5426,777319.559983616
5427,745490.6195014985
5428,915974.5729312242
5429,1939263.3948252504
5430,641027.8393336668
5431,555693.6830299518
5432,737523.313086062
5433,293245.9186616418
5434,1730425.493577076
5435,204157.89275248133
5436,369833.74629454664
5437,154417.0125065133
5438,1259261.5236583678
5439,376289.26200181484
5440,174810.24949958734
5441,823048.1899881731
5442,288941.95987209026
5443,546661.3570718974
5444,522865.39759231283
5445,348321.7196436063
5446,1063914.8873740241
5447,862609.3073876656
5448,1496562.5361869575
5449,584259.4860341237
5450,198791.36528323725
5451,416354.3588698057
5452,456209.02730818663
5453,406362.3745608185
5454,483430.09900483856
5455,594833.1219548644
5456,526757.8689546888
5457,338842.8942353183
5458,1567181.953251244
5459,995607.8323013661
5460,395926.62681141694
5461,382168.8974957421
5462,692954.3090630434
5463,311584.8303819537
5464,807090.1254793196
5465,1242397.7678492311
5466,617098.2208345651
5467,675966.2361515923
5468,1008544.8724377626
5469,914475.4037467173
5470,1704139.3572424364
5471,646696.1930194638
5472,554878.2868616296
5473,674974.9968878786
5474,363057.3032612605
5475,460794.2660488974
5476,579501.7669086145
5477,642584.9498562426
5478,1176524.1998112027
5479,447222.6263769816
5480,371667.7657171419
5481,785911.8050029702
5482,1408369.439380218
5483,374730.3337775205
5484,678649.9075369366
5485,600284.5932556721
5486,432580.21333061875
5487,669763.7870416887
5488,963885.6170965899
5489,781980.4412502516
5490,918734.2054587111
5491,281218.94944814447
5492,407205.6758444186
5493,583154.349596773
5494,467014.4161320739
5495,815013.0464753583
5496,464277.0222732401
5497,365889.27479573817
5498,767792.9582378869
5499,205277.47986742825
5500,1755315.8047788187
5501,389403.40054986975
5502,587937.0970273557
5503,678430.5610641562
5504,193092.15178778107
5505,899949.7492801453
5506,158571.40406542434
5507,418004.934283749
5508,181233.43566378264
5509,481098.6388140004
5510,837842.3670024958
5511,852793.9765991155
5512,809429.679983616
5513,777776.4939213789
5514,250586.12518688047
5515,835485.3631882682
5516,475532.7002817673
5517,728885.8021520594
5518,252893.58334532654
5519,1333418.932324666
5520,245895.60812604896
5521,183544.5913096721
5522,548838.3424542602
5523,763305.6606746194
5524,836615.3977955017
5525,835447.4754822203
5526,777108.7540799283
5527,193156.977356254
5528,590281.0351757286
5529,795822.02718558
5530,1031230.7169832962
5531,740876.2975341652
5532,267788.597643111
5533,773297.9013707902
5534,2585651.527474733
5535,599924.068626483
5536,708784.1043698344
5537,600550.1156273904
5538,1825078.0068708349
5539,567172.6121280065
5540,238547.21105528317
5541,807999.6676229949
5542,345458.4611068962
5543,372403.4917059992
5544,1577701.0598710682
5545,292296.2652878643
5546,1138644.3869180814
5547,344960.060517309
5548,298803.95399882644
5549,549576.5807069857
5550,930178.3723855355
5551,597626.5526845753
5552,501986.8322988536
5553,430357.49720556836
5554,220565.7777806925
5555,509011.6943871062
5556,824013.2421350626
5557,570226.7833473783
5558,255312.83585539955
5559,433725.1453916454
5560,281721.3177797003
5561,1040140.2157628089
5562,863904.0266979556
5563,700827.1782426462
5564,423320.8132831876
5565,1039905.479950114
5566,1281914.8945071
5567,1081285.355199886
5568,1841717.9125422952
5569,509669.8774580627
5570,1209548.5333071002
5571,529771.8521075859
5572,341681.0390630537
5573,352018.9994017479
5574,779801.6538677063
5575,351250.3851955188
5576,749937.0936543269
5577,741917.2797093097
5578,540774.56100223
5579,597852.1601683189
5580,638272.7875872907
5581,648291.003617759
5582,876753.8184956082
5583,538886.1007060116
5584,773245.6608375376
5585,1316530.2256666773
5586,788719.4374350733
5587,938164.3098424535
5588,494819.9902839644
5589,931012.7167257156
5590,917412.8661788589
5591,323545.92634814396
5592,628401.790909719
5593,894052.1785359371
5594,466956.9337014327
5595,300489.5609864972
5596,2320300.4733821647
5597,763991.3193212352
5598,1153539.966379626
5599,1119452.0565139323
5600,303358.5117831972
5601,480800.98016683955
5602,812747.4273655267
5603,567591.8886812814
5604,457609.96968449524
5605,387871.32198772207
5606,474660.56030455034
5607,942351.679453175
5608,1583225.7555907036
5609,164174.53831689028
5610,394503.5827754022
5611,838463.6607652702
5612,710486.9643761441
5613,888118.1090282376
5614,1166839.2579704956
5615,283299.7893165074
5616,313154.60054227576
5617,896400.356446375
5618,541020.1866288888
5619,705357.4237992762
5620,1023500.250455727
5621,457627.201468079
5622,521778.479660328
5623,790788.663033671
5624,406965.3102146939
5625,528043.0734362049
5626,1014840.2129805776
5627,537323.1357616261
5628,706843.1600853179
5629,354268.36078556033
5630,393000.34336844983
5631,588953.7317476226
5632,627947.7785416496
5633,407318.7207463945
5634,708939.6997340102
5635,2317790.10252054
5636,465702.87732587254
5637,448171.02710754954
5638,1308178.2070450126
5639,247930.28177854652
5640,569249.8845884105
5641,241011.2208430014
5642,846403.7465706747
5643,236873.34607912722
5644,651583.7801773744
5645,501781.041644778
5646,302716.0142616418
5647,282907.2264342859
5648,966189.5031353417
5649,1099765.3808496504
5650,1299292.7117337
5651,494795.34789428994
5652,1634390.2504395526
5653,204157.89275248133
5654,532947.0417822559
5655,742277.9965101697
5656,623090.4389923587
5657,748940.7169595866
5658,1049779.3079920937
5659,1311582.872493759
5660,217529.55135437232
5661,854324.2947635447
5662,436909.88570894697
5663,594011.2981025986
5664,616508.1041990812
5665,439050.9020568146
5666,716317.9096178437
5667,231018.63190376176
5668,1530857.9242081293
5669,1629112.6866424363
5670,313999.58887142484
5671,812968.6912381706
5672,1298156.5146426344
5673,509278.9779762673
5674,392947.0466488459
5675,1071104.3091811365
5676,293936.0606122476
5677,626271.7836825731
5678,521688.58142320474
5679,718538.9684171088
5680,1160905.1472348364
5681,200414.76521104135
5682,513656.56782462006
5683,185901.9609694625
5684,696181.373796725
5685,1650174.4676829686
5686,755196.770686902
5687,520670.3480460154
5688,807457.2725248359
5689,441809.8805356081
5690,224546.42058640596
5691,520555.0092215183
5692,287689.8773599831
5693,236254.97965210717
5694,1079342.0793487108
5695,2297571.1073539425
5696,712091.9246032742
5697,350374.40246020287
5698,1280586.562734612
5699,1181172.485877661
5700,380407.51804789394
5701,399578.03919961356
5702,968737.9315788589
5703,685127.5317922173
5704,281391.7012819878
5705,775017.0845170643
5706,289690.71153384884
5707,754223.6158515199
5708,1077941.7950199323
5709,397202.30232442083
5710,329558.4402405057
5711,582640.1593621866
5712,408132.96648717095
5713,806795.713426062
5714,631261.8545880436
5715,773297.9013707902
5716,1221558.4184400025
5717,852965.9381221563
5718,536392.8119395607
5719,549095.3799248984
5720,634910.5240798548
5721,310842.4663633475
5722,643440.6407737
5723,481713.87166788225
5724,209928.33764348298
5725,563057.8583455218
5726,749517.8221845994
5727,517742.9583711584
5728,401355.27254165534
5729,540210.471240391
5730,511371.3523053401
5731,724022.6282268505
5732,751428.57346221
5733,1001168.1694654019
5734,250299.28032370095
5735,762698.3340999465
5736,305603.31424427446
5737,547441.2512806193
5738,179192.8723911381
5739,838161.6116489638
5740,1091734.8909785808
5741,314731.47960261645
5742,1146198.4291845018
5743,530393.409571301
5744,558280.3505671383
5745,829233.8219803125
5746,768480.0935355675
5747,472583.98161178164
5748,350053.7355039113
5749,408876.14037815947
5750,528751.795144714
5751,1227286.0809024195
5752,605796.1492749989
5753,752363.2920668027
5754,609202.3183788133
5755,287689.8773599831
5756,888463.4427551322
5757,499992.5218021056
5758,674229.1271951301
5759,342720.9774123432
5760,686111.5443990813
5761,923069.061387589
5762,902299.7012213201
5763,603182.4777881213
5764,253470.23354107724
5765,879199.8080693812
5766,383333.76851159596
5767,793143.5053570217
5768,781051.948107305
5769,680569.4962480008
5770,677783.3565032561
5771,145791.76020534325
5772,815246.8419607631
5773,149457.48162566443
5774,928108.1030266776
5775,225847.71315414287
5776,533583.3584061576
5777,863925.5750198597
5778,1680864.258443413
5779,583521.2142375422
5780,433669.54245762876
5781,281195.715190647
5782,205277.47986742825
5783,1517615.5813991663
5784,372647.4713963205
5785,110327.70773253661
5786,485626.15003066894
5787,311045.16916332935
5788,450503.7164023305
5789,770884.8323725582
5790,211637.58092581338
5791,707193.9244472171
5792,1225630.852195506
5793,326185.1313586067
5794,432090.8629182414
5795,561199.4894859254
5796,792660.985323871
5797,1147184.696137818
5798,350053.7355039113
5799,508971.1641161863
5800,395788.29194244737
5801,601675.9133294902
5802,710401.7815047696
5803,1265836.4555514718
5804,582789.4365254232
5805,346031.96350511594
5806,407780.0347096313
5807,235981.3144667029
5808,782126.7680706994
5809,473686.5936431379
5810,468822.9375654575
5811,402124.29537125694
5812,694454.4376000223
5813,638955.2663305647
5814,349173.8603657991
5815,473469.17364313785
5816,391995.0001639437
5817,1040312.485233225
5818,524251.32191514125
5819,1534837.2526596526
5820,745390.5439312011
5821,819603.0524106965
5822,1376578.6374009757
5823,700081.2484481196
5824,3250384.083222093
5825,287367.1958061017
5826,761879.435983616
5827,609686.0842181889
5828,687796.5848853601
5829,697775.2629943417
5830,241346.3776906964
5831,657221.5529149445
5832,765482.3286555058
5833,1331689.9337745153
5834,408876.14037815947
5835,498053.6619466562
5836,819109.0715558614
5837,406372.68178622704
5838,542833.9249451727
5839,522214.07219276007
5840,275759.54942559253
5841,238739.3097543824
5842,239961.73793898933
5843,682671.3609014986
5844,583625.2022632381
5845,818543.0069947283
5846,175238.20102919432
5847,407626.0640844699
5848,313817.4127661835
5849,569042.5065587817
5850,881275.5044122228
5851,656539.1617013542
5852,902052.0887793761
5853,183969.4781978701
5854,271000.07986134425
5855,854503.6281302898
5856,616401.6781732969
5857,792660.985323871
5858,968922.8934078092
5859,1000861.7125315898
5860,957922.0205600394
5861,531886.7956242587
5862,1319989.3621786362
5863,355271.6471881816
5864,706894.0452295166
5865,234127.55397859385
5866,899885.1887596161
5867,551125.2619575216
5868,188982.11081137558
5869,428039.8810149697
5870,565978.5182673032
5871,259030.78499151205
5872,732926.8252643042
5873,1565203.0996756102
5874,269111.8623230096
5875,326620.4617735869
5876,559613.981869669
5877,501902.80376600416
5878,1212161.5951224756
5879,358317.27162498963
5880,202309.56715395596
5881,416285.8736627266
5882,1332791.589197997
5883,456334.9990641263
5884,942618.1588470936
5885,830382.1010691787
5886,434179.2343961745
5887,680412.2172032224
5888,1265044.4670862614
5889,502724.98159819446
5890,495044.7014585474
5891,445602.0707442602
5892,1030880.2279948045
5893,445573.5415130232
5894,448803.5390508949
5895,645925.590745393
5896,372081.7077275712
5897,664273.9879237046
5898,147134.64706119176
5899,474119.4841283427
5900,1266066.1082850443
5901,281467.3346086036
5902,403784.54555533716
5903,175238.20102919432
5904,501191.88941930217
5905,716140.9124819589
5906,1277522.928114368
5907,1175955.7852746162
5908,196135.1859005738
5909,721137.6835845204
5910,243986.35480012442
5911,518693.7151711584
5912,436147.1604684114
5913,258076.95949822274
5914,682657.3071262785
5915,485678.0113837525
5916,1173578.5576642342
5917,1567006.6190422066
5918,592504.0673215074
5919,725733.9205972393
5920,756217.075406202
5921,1865370.4874038731
5922,568198.9907002226
5923,558538.9861514315
5924,207017.7341542516
5925,409092.21450795326
5926,1293478.0887253855
5927,420098.22782864753
5928,1249496.1333071
5929,588257.1170465795
5930,484674.60223723867
5931,314770.21997732035
5932,921329.618389572
5933,768053.1123595866
5934,370284.51177680126
5935,1206864.9616193247
5936,220471.83782834414
5937,588861.4709974902
5938,615274.7478120681
5939,614175.7715903604
5940,181611.47142304137
5941,892652.4162333214
5942,504797.207802864
5943,3402301.1730220933
5944,547485.6454050785
5945,187780.5049995574
5946,928285.8999121923
5947,545055.1779309937
5948,441532.50992650655
5949,729103.617262701
5950,290623.6806477366
5951,180602.2053216168
5952,1118659.0163931178
5953,1872547.303896043
5954,859107.3999795968
5955,1174541.382329874
5956,445202.65369497484
5957,1054653.5808587736
5958,377792.6968010376
5959,716823.3393420542
5960,1263468.3433071
5961,346550.746499348
5962,1137350.4380414274
5963,527546.1554508964
5964,254446.64300299736
5965,617440.4749060068
5966,587560.3572736775
5967,1050984.7522031306
5968,559667.7726306062
5969,607779.5260122622
5970,662540.111178292
5971,176512.49977412564
5972,1531682.2818592237
5973,175807.54762787343
5974,308412.34031342284
5975,882219.6228715464
5976,298962.2158466956
5977,2434510.1793608624
5978,286931.5976255673
5979,174102.6517647326
5980,413428.35423490696
5981,852595.434913997
5982,1564362.588466077
5983,388942.07814469934
5984,1086987.5202180203
5985,174035.09912998532
5986,475236.68484644545
5987,943505.0954028128
5988,969211.3014497112
5989,348245.07702996716
5990,413107.4182880966
5991,2542071.1291680844
5992,493482.0678510462
5993,505371.81007461867
5994,240136.43155782024
5995,800230.1985247864
5996,906939.9033905222
5997,464973.5779673567
5998,317659.8019295682
5999,903665.9071824083
6000,632344.6743058038
6001,1817060.863470835
6002,386077.34342264215
6003,432114.9540617938
6004,511197.09751415136
6005,1074748.9230888442
6006,246509.420089431
6007,302841.9031056797
6008,362156.50415924215
6009,486839.04938951344
6010,604647.2866731399
6011,1203748.0322096844
6012,872298.0911853113
6013,1023041.2925779619
6014,1838282.1254038732
6015,794919.358570871
6016,1097974.7866654114
6017,786993.913267073
6018,456532.9989785908
6019,839361.5721610412
6020,454650.11958405905
6021,715695.6311935929
6022,420382.4102610378
6023,1337522.7534439578
6024,570161.8628539728
6025,801343.0502073703
6026,756831.2006997541
6027,998345.1565498947
6028,629015.9073977344
6029,673261.1879742708
6030,820602.3123520925
6031,549929.4909700108
6032,523001.2172558681
6033,294871.6523690919
6034,255940.81227298023
6035,437347.620774135
6036,712264.9002354518
6037,749903.3490053384
6038,459944.7989785909
6039,836740.433394593
6040,554818.780157624
6041,893045.9943446928
6042,607159.7371871864
6043,145730.64824448776
6044,435804.2172919931
6045,1131765.112523674
6046,615683.048947048
6047,483192.5380200406
6048,184322.6794356499
6049,760311.9467595866
6050,385522.76683028095
6051,372519.3129212805
6052,199402.90023680945
6053,545417.6657090547
6054,454602.19235699135
6055,1034830.9951280047
6056,184421.69521500077
6057,243476.47802744783
6058,403330.73368544003
6059,499636.5149932663
6060,813678.2173846399
6061,701541.7680056588
6062,966938.2939012782
6063,638195.3393262639
6064,414864.1731177981
6065,308746.19209089526
6066,901334.4101315729
6067,503020.90995224967
6068,1651433.0588424364
6069,894007.2440354852
6070,671100.5572525956
6071,912782.8405702491
6072,2239681.689168132
6073,450678.1940732448
6074,1463848.3159593153
6075,630130.460230175
6076,1253766.7104974934
6077,1149475.8785487402
6078,722754.8658921706
6079,333052.9065949698
6080,165337.86856574862
6081,308717.17355386086
6082,1304235.339723344
6083,976937.5204557294
6084,852129.101481873
6085,389813.0855954525
6086,573484.7742762959
6087,562643.2307282574
6088,300463.8912431284
6089,902252.0330175248
6090,596976.3229968953
6091,795924.847002713
6092,856397.1333356961
6093,1633797.8586786774
6094,711828.4198490088
6095,1804744.8814708348
6096,212450.77880356635
6097,300755.52280647896
6098,478265.7344763927
6099,682280.9706000317
6100,841483.8732220815
6101,266430.4552095113
6102,165567.3005575371
6103,353734.0992438352
6104,261026.2800420671
6105,338718.1288896462
6106,701328.4974783913
6107,610044.6636270487
6108,1205258.7594241744
6109,384160.1329820963
6110,1788551.8566098388
6111,421154.9354959952
6112,624958.1483092556
6113,582861.0161440969
6114,800908.5145218328
6115,694372.2221185209
6116,498214.9751936037
6117,763991.3193212352
6118,828381.733757095
6119,546848.4314148647
6120,485329.7263612009
6121,888864.9957133286
6122,637067.532972117
6123,592465.6879908994
6124,663341.5416336117
6125,415187.5761632043
6126,261992.07046183836
6127,347936.46090039477
6128,770884.8323725582
6129,246486.70653899116
6130,232955.76659235888
6131,356143.7260130022
6132,602701.6590660667
6133,526901.3303455093
6134,448206.2212970659
6135,722111.6988491925
6136,763425.2005165328
6137,334415.87619978667
6138,197257.68417064275
6139,638781.4461990813
6140,1210143.5333071002
6141,448647.2212970659
6142,515024.1909644896
6143,438681.8681282321
6144,771024.7185375608
6145,475994.02444381354
6146,384181.6335705713
6147,625129.6506465294
6148,550692.5589429254
6149,368296.83818446874
6150,546223.0953650945
6151,645016.6427386054
6152,441739.4013415433
6153,525881.7089860896
6154,603160.4379006977
6155,1115213.6335837427
6156,451092.01329756726
6157,262976.38125656976
6158,1113046.989009294
6159,462363.5962653628
6160,317352.18431058276
6161,695635.421499124
6162,791587.3822350734
6163,371947.9246237775
6164,783997.3888683512
6165,547992.7696054231
6166,536025.7877718044
6167,3242290.3556220927
6168,679505.5490840378
6169,824299.2914261088
6170,276439.26581104996
6171,1020650.9519280604
6172,231070.68046760018
6173,517330.1362291718
6174,477811.5102986883
6175,511175.102668547
6176,511162.52193772723
6177,938882.575286076
6178,507413.68657945615
6179,434628.5683669406
6180,683321.4978083284
6181,2139060.004184384
6182,819702.4309460862
6183,808879.2803737664
6184,1077250.2705414572
6185,356757.86285055225
6186,839139.9277671475
6187,2348136.138716584
6188,478206.90944636066
6189,309272.82711054693
6190,1029597.9333037573
6191,685105.1069314162
6192,228086.05485428078
6193,837142.1343148069
6194,699682.2001318148
6195,869237.1272319517
6196,530938.5092022609
6197,562247.1204414185
6198,399247.332450997
6199,618440.2004783252
6200,881430.4921195618
6201,668940.4450253355
6202,793143.5053570217
6203,230625.6972296704
6204,592323.581130076
6205,475647.04124156
6206,305603.31424427446
6207,907590.7320821023
6208,1199473.798781319
6209,810913.8891454864
6210,715487.09711253
6211,230199.2300405394
6212,1073410.4236295642
6213,365020.2046056506
6214,575408.37065517
6215,388747.2973722488
6216,569036.6044173718
6217,489206.551427727
6218,696027.3380080125
6219,154429.22572767182
6220,109557.58848727621
6221,352545.7904596243
6222,1971304.4511821647
6223,222159.19333921745
6224,1178890.104362032
6225,600435.7871850051
6226,248562.25286971967
6227,195992.14538201908
6228,638953.1897407859
6229,329140.1680699806
6230,787951.5093671475
6231,201476.57919513495
6232,866084.8952059308
6233,266190.54241011
6234,1124962.7981997689
6235,299175.75977340393
6236,705272.4260031239
6237,1811818.461937627
6238,195386.00137660225
6239,349834.33588172874
6240,338085.2104009951
6241,837842.3670024958
6242,588544.7721524464
6243,489897.91429232294
6244,539288.7989096567
6245,1042497.2205069582
6246,862541.7343419393
6247,598060.2574856967
6248,865092.742255501
6249,936688.3754986876
6250,648291.003617759
6251,316333.21359174955
6252,474164.94955591124
6253,2407621.596430437
6254,1260701.5039414277
6255,192181.70403867806
6256,514016.78125023143
6257,781708.2277671542
6258,912665.1043793191
6259,952300.489063179
6260,406030.3371443604
6261,382699.55988763657
6262,1634013.8881923363
6263,1757942.9920708349
6264,244316.26805585873
6265,278844.85840339086
6266,475589.7414717118
6267,1315357.1110670455
6268,712048.409556893
6269,703419.6820466928
6270,557166.3753510175
6271,261026.2800420671
6272,452531.5089783076
6273,276667.47151014983
6274,418004.934283749
6275,527424.2835041487
6276,408876.14037815947
6277,574252.0880011872
6278,781311.8607882103
6279,938267.3042854567
6280,377477.7631984793
6281,217349.06881852343
6282,597681.3273203463
6283,1158550.108947701
6284,433978.6702661412
6285,1021200.973686076
6286,548804.4475702551
6287,476522.616827255
6288,875328.2415031905
6289,754543.5689110189
6290,902931.3358376472
6291,1198164.6788428293
6292,266190.54241011
6293,974732.0460528538
6294,361556.31891503965
6295,715934.565782157
6296,523097.29684756603
6297,300941.3672042578
6298,362337.96246198606
6299,584048.3904426096
6300,637436.6286670561
6301,338966.4058818704
6302,748323.7910617944
6303,1027183.3004224133
6304,1656119.2198373647
6305,1052503.2676316123
6306,548953.8183770694
6307,421428.8799867459
6308,902283.00016018
6309,594011.2981025986
6310,637506.1756074192
6311,685864.651203907
6312,918760.1519116967
6313,322961.4258139135
6314,585228.8294423671
6315,661467.0471872877
6316,903002.5883419394
6317,538373.86440529
6318,613804.340145025
6319,994728.0854620863
6320,283450.8853191292
6321,220528.1049543362
6322,1280845.8164176715
6323,1171704.1226036302
6324,657394.4355214573
6325,804431.680194121
6326,555556.8317165796
6327,1611555.0445323545
6328,571811.7475556182
6329,849846.1585099372
6330,259839.8435239088
6331,591349.3902217967
6332,697882.7374633504
6333,475383.74930358765
6334,802573.0073026702
6335,448419.917810939
6336,655741.1407060095
6337,420971.86314734386
6338,299700.2300738627
